user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
4624,4/23/2023,11/17/2023,Free,Canada,48,144,0,1,208,,,0,0
4625,8/15/2023,12/18/2023,Pro,Canada,235,470,0,1,125,12/18/2023,Basic,29,0
4626,1/31/2023,11/29/2023,Free,UK,26,130,1,1,302,,,0,0
4627,3/14/2023,7/9/2023,Free,Germany,115,230,1,1,117,,,0,0
4628,5/2/2023,7/6/2023,Free,Australia,100,100,0,1,65,,,0,0
4629,10/27/2023,12/30/2023,Free,Australia,140,140,0,1,64,,,0,0
4630,6/25/2023,8/10/2023,Free,USA,78,156,0,1,46,,,0,0
4631,4/4/2023,11/14/2023,Free,Australia,110,330,0,1,224,,,0,0
4632,3/14/2023,12/18/2023,Free,USA,23,46,1,1,279,,,0,0
4633,7/31/2023,11/10/2023,Free,USA,59,118,0,1,102,,,0,0
4634,2/19/2023,5/31/2023,Pro,Germany,264,1056,0,1,101,5/31/2023,Enterprise,49,0
4635,5/19/2023,12/20/2023,Free,Germany,119,476,0,1,215,,,0,0
4636,3/5/2023,3/24/2023,Free,France,134,268,0,1,19,,,0,1
4637,9/3/2023,12/16/2023,Free,India,90,90,0,1,104,,,0,0
4638,8/16/2023,10/23/2023,Free,USA,130,130,0,1,68,,,0,0
4639,5/20/2023,8/7/2023,Pro,Canada,50,150,0,1,79,8/7/2023,Enterprise,99,0
4640,11/26/2023,12/11/2023,Pro,France,50,150,0,1,15,12/11/2023,Standard,49,1
4641,9/7/2023,11/10/2023,Pro,India,144,144,0,1,64,11/10/2023,Enterprise,29,0
4642,12/16/2023,12/20/2023,Free,Canada,102,510,0,1,4,,,0,1
4643,10/2/2023,11/16/2023,Pro,India,123,615,0,1,45,11/16/2023,Basic,29,0
4644,3/7/2023,7/28/2023,Free,Germany,98,98,0,1,143,,,0,0
4645,12/5/2023,12/7/2023,Free,USA,57,171,0,1,2,,,0,1
4646,3/13/2023,10/5/2023,Free,Australia,2,2,0,0,206,,,0,0
4647,9/19/2023,11/25/2023,Free,Germany,48,240,1,1,67,,,0,0
4648,1/17/2023,6/16/2023,Free,Germany,37,111,0,1,150,,,0,0
4649,6/17/2023,9/19/2023,Free,USA,69,69,0,1,94,,,0,0
4650,10/19/2023,11/8/2023,Free,Australia,124,248,0,1,20,,,0,1
4651,11/11/2023,11/25/2023,Free,Germany,143,572,1,1,14,,,0,1
4652,11/26/2023,12/26/2023,Pro,Canada,282,282,0,1,30,12/26/2023,Standard,49,0
4653,4/17/2023,9/22/2023,Free,France,11,33,0,1,158,,,0,0
4654,10/25/2023,11/10/2023,Free,USA,111,555,0,1,16,,,0,1
4655,6/14/2023,10/6/2023,Free,Germany,94,188,0,1,114,,,0,0
4656,9/17/2023,10/12/2023,Free,Canada,20,100,0,1,25,,,0,1
4657,5/8/2023,6/11/2023,Free,India,117,585,0,1,34,,,0,0
4658,4/19/2023,10/6/2023,Free,Canada,9,18,0,1,170,,,0,0
4659,3/16/2023,5/22/2023,Pro,USA,294,882,0,1,67,5/22/2023,Enterprise,99,0
4660,10/8/2023,10/16/2023,Free,Canada,110,330,0,1,8,,,0,1
4661,10/25/2023,11/24/2023,Pro,France,78,312,0,1,30,11/24/2023,Enterprise,99,0
4662,2/18/2023,12/13/2023,Free,India,112,336,0,1,298,,,0,0
4663,9/1/2023,9/9/2023,Free,India,87,87,0,1,8,,,0,1
4664,12/20/2023,12/21/2023,Pro,France,192,960,0,1,1,12/21/2023,Basic,29,1
4665,4/1/2023,9/1/2023,Free,India,59,236,0,1,153,,,0,0
4666,10/22/2023,11/26/2023,Free,Germany,91,91,0,1,35,,,0,0
4667,1/14/2023,11/6/2023,Free,Australia,116,348,1,1,296,,,0,0
4668,2/25/2023,8/25/2023,Free,France,34,34,0,1,181,,,0,0
4669,2/1/2023,5/29/2023,Free,France,61,305,0,1,117,,,0,0
4670,4/10/2023,11/10/2023,Free,Australia,12,24,1,1,214,,,0,0
4671,10/1/2023,12/16/2023,Pro,France,64,128,0,1,76,12/16/2023,Standard,29,0
4672,2/1/2023,6/15/2023,Free,UK,28,84,0,1,134,,,0,0
4673,6/8/2023,10/15/2023,Free,France,133,266,0,1,129,,,0,0
4674,9/1/2023,12/27/2023,Free,India,38,76,0,1,117,,,0,0
4675,1/3/2023,5/16/2023,Free,Germany,135,270,0,1,133,,,0,0
4676,10/23/2023,12/17/2023,Free,Australia,115,230,0,1,55,,,0,0
4677,1/3/2023,2/25/2023,Free,USA,2,6,0,0,53,,,0,0
4678,1/31/2023,2/19/2023,Free,India,102,510,0,1,19,,,0,1
4679,3/2/2023,12/25/2023,Free,Canada,121,363,0,1,298,,,0,0
4680,6/21/2023,8/4/2023,Free,Canada,65,130,0,1,44,,,0,0
4681,7/20/2023,8/16/2023,Pro,India,282,1410,0,1,27,8/16/2023,Basic,49,1
4682,10/5/2023,10/27/2023,Free,France,68,340,0,1,22,,,0,1
4683,5/25/2023,11/4/2023,Free,Australia,144,432,0,1,163,,,0,0
4684,3/25/2023,7/7/2023,Free,UK,30,60,0,1,104,,,0,0
4685,2/2/2023,10/1/2023,Pro,India,293,293,1,1,241,10/1/2023,Enterprise,99,0
4686,11/20/2023,11/24/2023,Free,Canada,126,378,0,1,4,,,0,1
4687,8/31/2023,10/23/2023,Pro,Australia,246,246,0,1,53,10/23/2023,Enterprise,29,0
4688,6/30/2023,11/29/2023,Free,France,46,138,1,1,152,,,0,0
4689,11/3/2023,11/20/2023,Free,India,55,275,0,1,17,,,0,1
4690,9/26/2023,10/13/2023,Free,USA,113,452,0,1,17,,,0,1
4691,3/3/2023,8/20/2023,Free,UK,16,32,0,1,170,,,0,0
4692,6/24/2023,9/4/2023,Free,France,83,332,0,1,72,,,0,0
4693,5/13/2023,12/11/2023,Free,Canada,23,69,0,1,212,,,0,0
4694,6/22/2023,12/13/2023,Free,Canada,31,155,0,1,174,,,0,0
4695,5/13/2023,6/29/2023,Free,India,94,188,1,1,47,,,0,0
4696,12/1/2023,12/18/2023,Free,Australia,60,300,0,1,17,,,0,1
4697,7/21/2023,11/23/2023,Free,Germany,22,88,0,1,125,,,0,0
4698,2/1/2023,12/31/2023,Free,Canada,32,64,0,1,333,,,0,0
4699,9/3/2023,11/23/2023,Free,Germany,79,79,0,1,81,,,0,0
4700,7/21/2023,11/16/2023,Free,India,124,620,0,1,118,,,0,0
4701,7/29/2023,12/8/2023,Free,Australia,51,51,0,1,132,,,0,0
4702,7/23/2023,12/22/2023,Free,USA,102,408,0,1,152,,,0,0
4703,4/18/2023,10/14/2023,Pro,India,260,520,0,1,179,10/14/2023,Standard,99,0
4704,12/4/2023,12/15/2023,Pro,Canada,156,312,0,1,11,12/15/2023,Basic,99,1
4705,7/8/2023,8/19/2023,Pro,Canada,188,376,0,1,42,8/19/2023,Standard,99,0
4706,2/25/2023,10/18/2023,Pro,USA,235,705,0,1,235,10/18/2023,Enterprise,49,0
4707,3/25/2023,8/3/2023,Free,UK,89,267,0,1,131,,,0,0
4708,11/11/2023,12/31/2023,Free,Canada,45,225,0,1,50,,,0,0
4709,4/2/2023,5/8/2023,Free,India,86,258,0,1,36,,,0,0
4710,8/15/2023,10/6/2023,Free,UK,26,26,0,1,52,,,0,0
4711,8/20/2023,12/22/2023,Free,France,53,159,0,1,124,,,0,0
4712,1/23/2023,5/17/2023,Pro,USA,52,260,0,1,114,5/17/2023,Basic,29,0
4713,7/31/2023,12/7/2023,Free,India,133,532,1,1,129,,,0,0
4714,2/15/2023,5/17/2023,Free,USA,127,635,0,1,91,,,0,0
4715,6/9/2023,9/10/2023,Free,UK,137,137,0,1,93,,,0,0
4716,5/13/2023,11/1/2023,Free,UK,38,190,0,1,172,,,0,0
4717,10/22/2023,10/27/2023,Free,USA,71,142,0,1,5,,,0,1
4718,2/25/2023,6/19/2023,Free,UK,60,240,0,1,114,,,0,0
4719,9/3/2023,11/15/2023,Free,UK,93,186,1,1,73,,,0,0
4720,11/30/2023,12/20/2023,Free,USA,93,93,0,1,20,,,0,1
4721,9/17/2023,10/16/2023,Free,Canada,88,352,0,1,29,,,0,1
4722,2/22/2023,8/1/2023,Free,Australia,137,685,0,1,160,,,0,0
4723,2/8/2023,6/24/2023,Free,Canada,88,440,0,1,136,,,0,0
4724,4/15/2023,11/4/2023,Free,USA,36,72,0,1,203,,,0,0
4725,7/12/2023,10/26/2023,Free,Germany,135,270,1,1,106,,,0,0
4726,9/7/2023,10/14/2023,Free,UK,2,10,0,0,37,,,0,0
4727,12/6/2023,12/17/2023,Pro,Australia,32,96,0,1,11,12/17/2023,Enterprise,49,1
4728,8/22/2023,12/22/2023,Pro,France,60,60,0,1,122,12/22/2023,Basic,99,0
4729,6/24/2023,9/18/2023,Pro,India,278,1112,0,1,86,9/18/2023,Standard,99,0
4730,4/22/2023,4/29/2023,Free,UK,28,84,0,1,7,,,0,1
4731,12/7/2023,12/21/2023,Pro,Australia,220,1100,0,1,14,12/21/2023,Basic,49,1
4732,8/5/2023,12/21/2023,Free,Germany,96,384,0,1,138,,,0,0
4733,8/4/2023,12/1/2023,Free,Germany,121,484,0,1,119,,,0,0
4734,10/21/2023,11/3/2023,Free,Australia,7,14,1,1,13,,,0,1
4735,12/20/2023,12/31/2023,Free,India,122,366,0,1,11,,,0,1
4736,1/9/2023,12/31/2023,Pro,Germany,33,132,0,1,356,12/31/2023,Standard,29,0
4737,11/13/2023,11/20/2023,Free,Australia,117,585,0,1,7,,,0,1
4738,8/17/2023,11/19/2023,Free,France,12,12,0,1,94,,,0,0
4739,8/28/2023,12/24/2023,Pro,Australia,96,192,1,1,118,12/24/2023,Standard,49,0
4740,7/12/2023,7/31/2023,Free,Australia,31,124,0,1,19,,,0,1
4741,5/1/2023,10/24/2023,Free,India,98,392,0,1,176,,,0,0
4742,7/19/2023,12/30/2023,Free,India,10,40,0,1,164,,,0,0
4743,11/19/2023,12/7/2023,Pro,Germany,95,190,0,1,18,12/7/2023,Standard,29,1
4744,8/17/2023,12/31/2023,Free,France,42,168,0,1,136,,,0,0
4745,9/27/2023,10/26/2023,Free,Germany,149,298,0,1,29,,,0,1
4746,6/19/2023,9/25/2023,Free,Australia,34,34,0,1,98,,,0,0
4747,2/21/2023,4/1/2023,Pro,Germany,193,965,0,1,39,4/1/2023,Enterprise,99,0
4748,4/16/2023,5/8/2023,Free,UK,31,93,0,1,22,,,0,1
4749,10/17/2023,12/30/2023,Pro,Canada,263,526,0,1,74,12/30/2023,Enterprise,49,0
4750,1/19/2023,5/19/2023,Free,India,76,304,0,1,120,,,0,0
4751,11/18/2023,12/16/2023,Free,India,54,54,0,1,28,,,0,1
4752,5/25/2023,10/29/2023,Free,Australia,97,388,0,1,157,,,0,0
4753,7/6/2023,12/5/2023,Free,Australia,119,476,0,1,152,,,0,0
4754,12/4/2023,12/30/2023,Free,USA,148,296,0,1,26,,,0,1
4755,7/17/2023,11/22/2023,Free,France,88,88,0,1,128,,,0,0
4756,5/11/2023,6/19/2023,Free,Germany,30,150,0,1,39,,,0,0
4757,12/14/2023,12/19/2023,Free,India,56,168,1,1,5,,,0,1
4758,4/25/2023,12/12/2023,Free,Canada,68,204,0,1,231,,,0,0
4759,2/9/2023,6/28/2023,Free,Germany,138,276,0,1,139,,,0,0
4760,7/22/2023,9/19/2023,Pro,France,26,26,1,1,59,9/19/2023,Basic,29,0
4761,10/13/2023,12/12/2023,Free,UK,14,70,0,1,60,,,0,0
4762,6/9/2023,8/4/2023,Free,UK,62,124,0,1,56,,,0,0
4763,5/22/2023,7/15/2023,Free,Germany,73,292,1,1,54,,,0,0
4764,10/16/2023,11/3/2023,Free,USA,149,596,0,1,18,,,0,1
4765,11/7/2023,11/30/2023,Free,UK,26,52,0,1,23,,,0,1
4766,10/21/2023,12/11/2023,Free,Canada,149,149,1,1,51,,,0,0
4767,2/6/2023,5/14/2023,Free,India,136,680,0,1,97,,,0,0
4768,7/11/2023,12/12/2023,Pro,France,115,460,1,1,154,12/12/2023,Enterprise,29,0
4769,2/26/2023,5/28/2023,Pro,India,137,274,0,1,91,5/28/2023,Basic,99,0
4770,8/13/2023,12/7/2023,Pro,Australia,245,490,0,1,116,12/7/2023,Enterprise,99,0
4771,4/12/2023,6/18/2023,Pro,Germany,252,1008,1,1,67,6/18/2023,Basic,49,0
4772,6/22/2023,8/23/2023,Pro,India,143,429,0,1,62,8/23/2023,Standard,49,0
4773,1/4/2023,3/13/2023,Free,Australia,137,137,0,1,68,,,0,0
4774,12/21/2023,12/27/2023,Free,India,99,396,0,1,6,,,0,1
4775,4/21/2023,4/24/2023,Free,UK,44,176,0,1,3,,,0,1
4776,7/22/2023,11/24/2023,Free,Australia,55,110,0,1,125,,,0,0
4777,5/23/2023,11/23/2023,Pro,Canada,190,570,1,1,184,11/23/2023,Basic,29,0
4778,10/18/2023,12/1/2023,Pro,USA,297,1188,0,1,44,12/1/2023,Standard,99,0
4779,1/27/2023,7/29/2023,Free,Canada,46,184,0,1,183,,,0,0
4780,3/1/2023,7/23/2023,Free,Germany,103,309,0,1,144,,,0,0
4781,1/25/2023,8/26/2023,Free,UK,88,352,0,1,213,,,0,0
4782,9/27/2023,10/14/2023,Free,Canada,7,7,0,1,17,,,0,1
4783,7/22/2023,8/29/2023,Free,UK,4,16,0,1,38,,,0,0
4784,12/7/2023,12/12/2023,Pro,India,265,1060,0,1,5,12/12/2023,Basic,99,1
4785,9/20/2023,12/29/2023,Free,Germany,119,476,0,1,100,,,0,0
4786,1/11/2023,6/28/2023,Free,UK,115,115,0,1,168,,,0,0
4787,7/1/2023,9/13/2023,Free,Germany,65,195,0,1,74,,,0,0
4788,2/5/2023,7/23/2023,Pro,India,62,124,0,1,168,7/23/2023,Basic,99,0
4789,9/23/2023,9/30/2023,Free,France,150,150,0,1,7,,,0,1
4790,7/9/2023,7/29/2023,Free,France,14,42,0,1,20,,,0,1
4791,5/20/2023,12/5/2023,Free,UK,14,70,0,1,199,,,0,0
4792,10/12/2023,11/15/2023,Free,USA,65,325,0,1,34,,,0,0
4793,1/9/2023,7/29/2023,Free,USA,30,30,0,1,201,,,0,0
4794,8/23/2023,9/30/2023,Free,Australia,149,596,0,1,38,,,0,0
4795,3/13/2023,12/17/2023,Pro,Canada,123,369,0,1,279,12/17/2023,Enterprise,49,0
4796,6/25/2023,9/11/2023,Free,Australia,93,186,0,1,78,,,0,0
4797,7/23/2023,11/15/2023,Free,India,106,106,0,1,115,,,0,0
4798,5/10/2023,7/11/2023,Free,India,64,256,0,1,62,,,0,0
4799,8/21/2023,12/26/2023,Free,Australia,63,315,0,1,127,,,0,0
4800,2/21/2023,7/10/2023,Free,Canada,111,555,1,1,139,,,0,0
4801,6/18/2023,11/14/2023,Free,India,70,210,0,1,149,,,0,0
4802,9/3/2023,12/10/2023,Free,USA,1,1,0,0,98,,,0,0
4803,11/16/2023,12/30/2023,Free,India,139,695,1,1,44,,,0,0
4804,7/31/2023,8/10/2023,Free,India,47,47,0,1,10,,,0,1
4805,5/29/2023,9/15/2023,Pro,USA,208,208,0,1,109,9/15/2023,Standard,99,0
4806,8/16/2023,11/4/2023,Pro,Canada,57,285,0,1,80,11/4/2023,Standard,99,0
4807,10/28/2023,11/15/2023,Free,UK,53,106,0,1,18,,,0,1
4808,9/12/2023,9/18/2023,Free,UK,72,216,0,1,6,,,0,1
4809,2/14/2023,10/8/2023,Free,France,55,220,0,1,236,,,0,0
4810,2/19/2023,4/1/2023,Free,UK,75,150,0,1,41,,,0,0
4811,6/6/2023,10/11/2023,Free,Australia,79,395,0,1,127,,,0,0
4812,5/14/2023,9/13/2023,Free,Germany,16,16,0,1,122,,,0,0
4813,7/18/2023,8/15/2023,Free,USA,112,448,0,1,28,,,0,1
4814,8/27/2023,11/7/2023,Free,Germany,93,93,0,1,72,,,0,0
4815,5/31/2023,8/13/2023,Pro,Germany,177,885,0,1,74,8/13/2023,Basic,29,0
4816,4/5/2023,12/7/2023,Free,Germany,95,475,0,1,246,,,0,0
4817,12/4/2023,12/27/2023,Free,USA,78,234,1,1,23,,,0,1
4818,3/4/2023,3/30/2023,Pro,UK,195,975,0,1,26,3/30/2023,Standard,49,1
4819,5/18/2023,10/25/2023,Free,France,31,93,0,1,160,,,0,0
4820,7/7/2023,11/26/2023,Pro,Canada,213,852,0,1,142,11/26/2023,Enterprise,99,0
4821,12/24/2023,12/28/2023,Free,Canada,21,105,0,1,4,,,0,1
4822,4/29/2023,12/13/2023,Pro,USA,101,303,0,1,228,12/13/2023,Standard,49,0
4823,7/22/2023,10/20/2023,Free,Australia,104,312,0,1,90,,,0,0
4824,11/7/2023,11/15/2023,Pro,Australia,237,474,0,1,8,11/15/2023,Standard,49,1
4825,1/10/2023,5/29/2023,Free,Germany,139,556,1,1,139,,,0,0
4826,4/2/2023,6/13/2023,Free,Germany,13,13,0,1,72,,,0,0
4827,11/30/2023,12/22/2023,Pro,India,246,1230,0,1,22,12/22/2023,Enterprise,49,1
4828,8/8/2023,9/15/2023,Free,France,1,3,0,0,38,,,0,0
4829,2/11/2023,6/27/2023,Pro,Australia,49,49,0,1,136,6/27/2023,Basic,99,0
4830,7/30/2023,8/17/2023,Free,Australia,138,690,0,1,18,,,0,1
4831,8/2/2023,10/14/2023,Free,USA,16,32,1,1,73,,,0,0
4832,8/2/2023,11/28/2023,Free,Australia,75,375,0,1,118,,,0,0
4833,3/25/2023,7/21/2023,Free,Canada,33,165,0,1,118,,,0,0
4834,9/22/2023,11/1/2023,Free,France,138,690,0,1,40,,,0,0
4835,12/12/2023,12/19/2023,Free,France,77,77,0,1,7,,,0,1
4836,5/2/2023,5/13/2023,Pro,Germany,34,34,0,1,11,5/13/2023,Standard,29,1
4837,1/1/2023,11/26/2023,Free,Germany,123,615,0,1,329,,,0,0
4838,5/3/2023,7/5/2023,Free,UK,32,96,0,1,63,,,0,0
4839,11/9/2023,11/19/2023,Free,Canada,60,180,0,1,10,,,0,1
4840,10/9/2023,10/22/2023,Free,France,25,125,0,1,13,,,0,1
4841,1/9/2023,5/13/2023,Pro,Australia,56,168,0,1,124,5/13/2023,Standard,29,0
4842,11/15/2023,12/16/2023,Pro,India,294,882,0,1,31,12/16/2023,Basic,99,0
4843,11/17/2023,11/27/2023,Free,UK,91,91,0,1,10,,,0,1
4844,2/7/2023,8/16/2023,Free,Australia,5,5,0,1,190,,,0,0
4845,7/2/2023,12/25/2023,Free,France,137,548,0,1,176,,,0,0
4846,8/28/2023,8/28/2023,Free,Canada,64,192,0,1,0,,,0,1
4847,3/7/2023,8/19/2023,Free,India,108,108,0,1,165,,,0,0
4848,3/14/2023,9/6/2023,Free,Germany,24,96,0,1,176,,,0,0
4849,2/11/2023,4/25/2023,Free,Germany,140,420,0,1,73,,,0,0
4850,8/1/2023,11/6/2023,Free,Canada,55,110,0,1,97,,,0,0
4851,12/11/2023,12/23/2023,Free,India,93,465,0,1,12,,,0,1
4852,3/18/2023,10/3/2023,Free,France,142,142,0,1,199,,,0,0
4853,10/9/2023,11/8/2023,Free,Germany,3,3,0,1,30,,,0,0
4854,8/19/2023,8/23/2023,Pro,India,299,897,0,1,4,8/23/2023,Enterprise,49,1
4855,5/1/2023,6/1/2023,Free,France,72,360,0,1,31,,,0,0
4856,3/7/2023,4/22/2023,Free,UK,144,432,0,1,46,,,0,0
4857,8/7/2023,11/6/2023,Pro,UK,293,1465,0,1,91,11/6/2023,Enterprise,29,0
4858,3/27/2023,8/10/2023,Pro,UK,49,147,0,1,136,8/10/2023,Standard,99,0
4859,6/14/2023,11/15/2023,Free,Germany,15,60,0,1,154,,,0,0
4860,6/9/2023,8/20/2023,Free,India,42,168,0,1,72,,,0,0
4861,11/16/2023,12/25/2023,Free,Germany,76,380,0,1,39,,,0,0
4862,10/10/2023,10/21/2023,Free,Canada,46,230,0,1,11,,,0,1
4863,9/24/2023,12/15/2023,Free,Australia,150,300,1,1,82,,,0,0
4864,10/19/2023,10/24/2023,Free,Canada,4,12,0,1,5,,,0,1
4865,4/23/2023,5/12/2023,Free,Germany,141,705,0,1,19,,,0,1
4866,4/4/2023,7/5/2023,Free,Australia,35,105,0,1,92,,,0,0
4867,1/5/2023,3/11/2023,Free,USA,128,512,1,1,65,,,0,0
4868,1/4/2023,8/24/2023,Pro,India,184,920,0,1,232,8/24/2023,Enterprise,49,0
4869,6/10/2023,7/16/2023,Free,Germany,106,424,1,1,36,,,0,0
4870,2/12/2023,2/24/2023,Free,India,70,210,0,1,12,,,0,1
4871,10/21/2023,11/5/2023,Free,Germany,29,87,1,1,15,,,0,1
4872,8/28/2023,10/16/2023,Free,India,133,399,0,1,49,,,0,0
4873,7/4/2023,10/27/2023,Free,UK,107,321,0,1,115,,,0,0
4874,4/26/2023,11/17/2023,Free,UK,88,440,0,1,205,,,0,0
4875,7/25/2023,9/28/2023,Free,Germany,36,108,0,1,65,,,0,0
4876,2/18/2023,9/30/2023,Free,France,70,210,0,1,224,,,0,0
4877,12/18/2023,12/28/2023,Free,UK,16,16,0,1,10,,,0,1
4878,6/29/2023,8/14/2023,Free,Germany,62,62,0,1,46,,,0,0
4879,4/6/2023,11/20/2023,Free,Germany,146,146,0,1,228,,,0,0
4880,4/20/2023,11/28/2023,Free,Germany,43,215,0,1,222,,,0,0
4881,5/15/2023,9/6/2023,Free,Germany,12,24,0,1,114,,,0,0
4882,12/4/2023,12/22/2023,Free,UK,80,320,0,1,18,,,0,1
4883,3/5/2023,4/16/2023,Free,USA,122,366,0,1,42,,,0,0
4884,5/7/2023,7/25/2023,Free,India,90,450,0,1,79,,,0,0
4885,8/21/2023,12/30/2023,Free,Canada,14,28,0,1,131,,,0,0
4886,6/26/2023,8/3/2023,Free,UK,41,205,0,1,38,,,0,0
4887,1/17/2023,4/7/2023,Free,Canada,87,87,0,1,80,,,0,0
4888,6/26/2023,10/11/2023,Free,Germany,111,333,0,1,107,,,0,0
4889,7/25/2023,8/14/2023,Free,USA,9,18,0,1,20,,,0,1
4890,12/21/2023,12/21/2023,Free,Germany,19,57,0,1,0,,,0,1
4891,5/19/2023,6/17/2023,Pro,India,47,188,0,1,29,6/17/2023,Enterprise,99,1
4892,10/5/2023,10/25/2023,Free,Germany,85,170,0,1,20,,,0,1
4893,2/27/2023,8/13/2023,Free,Australia,39,156,0,1,167,,,0,0
4894,11/22/2023,12/6/2023,Free,Canada,128,512,0,1,14,,,0,1
4895,12/23/2023,12/25/2023,Free,France,28,56,0,1,2,,,0,1
4896,4/25/2023,11/13/2023,Free,Australia,80,400,0,1,202,,,0,0
4897,12/7/2023,12/9/2023,Free,India,112,224,0,1,2,,,0,1
4898,9/26/2023,10/12/2023,Free,India,36,108,0,1,16,,,0,1
4899,7/22/2023,11/26/2023,Free,India,145,435,0,1,127,,,0,0
4900,4/20/2023,10/9/2023,Pro,Germany,26,130,0,1,172,10/9/2023,Basic,99,0
4901,2/4/2023,10/20/2023,Free,Germany,106,530,0,1,258,,,0,0
4902,4/20/2023,10/22/2023,Free,UK,80,240,0,1,185,,,0,0
4903,6/21/2023,11/5/2023,Free,France,50,200,0,1,137,,,0,0
4904,12/10/2023,1/1/2024,Free,Canada,131,262,0,1,22,,,0,1
4905,3/10/2023,10/5/2023,Free,France,63,63,0,1,209,,,0,0
4906,4/27/2023,11/12/2023,Free,Germany,81,324,0,1,199,,,0,0
4907,6/9/2023,6/19/2023,Free,France,63,63,1,1,10,,,0,1
4908,5/30/2023,8/17/2023,Free,USA,118,354,0,1,79,,,0,0
4909,12/4/2023,12/22/2023,Free,France,48,192,0,1,18,,,0,1
4910,1/20/2023,5/18/2023,Pro,France,294,588,0,1,118,5/18/2023,Standard,49,0
4911,7/13/2023,12/2/2023,Free,France,69,69,0,1,142,,,0,0
4912,4/20/2023,8/9/2023,Free,USA,28,112,0,1,111,,,0,0
4913,11/27/2023,12/5/2023,Free,Canada,109,436,0,1,8,,,0,1
4914,7/15/2023,9/26/2023,Free,USA,20,100,0,1,73,,,0,0
4915,4/5/2023,9/13/2023,Free,USA,49,147,0,1,161,,,0,0
4916,11/26/2023,12/28/2023,Free,UK,96,288,0,1,32,,,0,0
4917,8/15/2023,11/15/2023,Free,India,12,12,0,1,92,,,0,0
4918,11/22/2023,11/30/2023,Pro,Australia,72,72,1,1,8,11/30/2023,Standard,99,1
4919,10/11/2023,10/19/2023,Free,Germany,130,650,0,1,8,,,0,1
4920,6/1/2023,10/30/2023,Free,UK,93,93,0,1,151,,,0,0
4921,3/7/2023,7/25/2023,Pro,Canada,274,274,0,1,140,7/25/2023,Basic,49,0
4922,10/8/2023,10/12/2023,Free,Australia,20,40,0,1,4,,,0,1
4923,3/21/2023,8/14/2023,Free,Canada,10,30,0,1,146,,,0,0
4924,8/31/2023,12/23/2023,Free,India,69,138,0,1,114,,,0,0
4925,12/18/2023,12/28/2023,Pro,Canada,265,1325,0,1,10,12/28/2023,Basic,29,1
4926,6/9/2023,7/10/2023,Free,India,144,576,0,1,31,,,0,0
4927,6/11/2023,11/11/2023,Free,Canada,81,81,0,1,153,,,0,0
4928,9/14/2023,9/20/2023,Free,USA,12,12,0,1,6,,,0,1
4929,9/7/2023,10/16/2023,Free,Australia,51,102,0,1,39,,,0,0
4930,7/24/2023,11/7/2023,Free,Australia,144,144,0,1,106,,,0,0
4931,11/25/2023,11/30/2023,Free,Germany,123,615,0,1,5,,,0,1
4932,12/30/2023,12/30/2023,Free,UK,98,98,0,1,0,,,0,1
4933,6/20/2023,11/7/2023,Pro,France,96,192,0,1,140,11/7/2023,Basic,99,0
4934,10/29/2023,12/16/2023,Free,India,122,244,0,1,48,,,0,0
4935,5/25/2023,7/2/2023,Free,Canada,146,438,0,1,38,,,0,0
4936,7/26/2023,12/26/2023,Free,UK,47,188,1,1,153,,,0,0
4937,3/3/2023,3/12/2023,Free,USA,20,60,0,1,9,,,0,1
4938,4/2/2023,5/11/2023,Pro,UK,173,346,0,1,39,5/11/2023,Standard,29,0
4939,1/24/2023,10/13/2023,Pro,India,192,576,0,1,262,10/13/2023,Enterprise,49,0
4940,9/29/2023,11/17/2023,Free,UK,33,99,0,1,49,,,0,0
4941,12/11/2023,12/30/2023,Free,India,9,18,0,1,19,,,0,1
4942,2/4/2023,6/22/2023,Pro,France,150,450,0,1,138,6/22/2023,Basic,99,0
4943,5/11/2023,10/30/2023,Free,Germany,54,54,0,1,172,,,0,0
4944,8/27/2023,10/16/2023,Free,France,80,240,0,1,50,,,0,0
4945,2/6/2023,8/9/2023,Free,France,98,392,0,1,184,,,0,0
4946,3/3/2023,7/28/2023,Free,USA,38,190,0,1,147,,,0,0
4947,6/26/2023,8/25/2023,Free,UK,146,438,0,1,60,,,0,0
4948,1/2/2023,11/23/2023,Free,Germany,138,414,0,1,325,,,0,0
4949,1/8/2023,12/8/2023,Free,Germany,103,412,0,1,334,,,0,0
4950,12/28/2023,1/1/2024,Free,USA,36,36,0,1,4,,,0,1
4951,3/9/2023,5/28/2023,Free,Canada,36,144,0,1,80,,,0,0
4952,11/10/2023,12/17/2023,Free,Canada,146,730,0,1,37,,,0,0
4953,9/19/2023,11/23/2023,Free,Australia,92,184,1,1,65,,,0,0
4954,11/9/2023,12/5/2023,Pro,France,104,520,0,1,26,12/5/2023,Standard,49,1
4955,7/20/2023,11/15/2023,Free,UK,44,176,0,1,118,,,0,0
4956,10/27/2023,12/6/2023,Pro,Germany,19,76,0,1,40,12/6/2023,Basic,29,0
4957,5/17/2023,6/6/2023,Free,France,116,232,0,1,20,,,0,1
4958,8/8/2023,12/7/2023,Free,Germany,132,396,0,1,121,,,0,0
4959,5/4/2023,12/3/2023,Pro,Germany,299,1196,0,1,213,12/3/2023,Basic,49,0
